Attaching 299 probes...
Tracing syscalls for something. Ctrl-C to stop.
TIME      PID    EVENT 
16343961 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16344453 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16345005 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16345584 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16346073 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16346530 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16346873 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16347197 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16347552 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16347901 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16347932 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16348271 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16348647 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16348983 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16349327 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16349658 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16349985 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16350312 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16350642 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16350964 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16351292 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16351633 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16351953 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16352278 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16352639 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16352969 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16353301 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16353630 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16353964 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16354308 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:4096 
16354328 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x55a2dffc2650 arg2:4096 
16354644 µs:   32509  oggenc               tracepoint:syscalls:sys_enter_read [3] arg0:3 arg1:0x7ffc138d4250 arg2:4096 
16356161 µs:   32509  oggenc                tracepoint:syscalls:sys_enter_brk [1] arg0:-536576000 
16356195 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2bc0 arg2:49 
16356210 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2bc0 arg2:25 
16356217 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2bc0 arg2:24 
16356223 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2bc0 arg2:23 
16356228 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:2 arg1:0x7ffc138d2c20 arg2:29 
16356235 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_close [1] arg0:3 
16356242 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_write [3] arg0:4 arg1:0x55a2e00264c0 arg2:3565 
16356262 µs:   32509  oggenc              tracepoint:syscalls:sys_enter_close [1] arg0:4 
16356269 µs:   32509  oggenc                tracepoint:syscalls:sys_enter_brk [1] arg0:-536580096 
16356297 µs:   32509  oggenc         tracepoint:syscalls:sys_enter_exit_group [1] arg0:0 


@start: 23244219270883


