Attaching 317 probes...
Tracing syscalls for something. Ctrl-C to stop.
TIME      PID    EVENT 
3592405 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3592492 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3593047 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3593711 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3593791 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3594357 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3595080 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3595165 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3595790 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3596828 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3597072 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3598593 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3599702 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3599859 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3600650 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3601414 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3601505 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3602009 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3602762 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3602845 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3603325 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3604088 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3604172 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3604647 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3605423 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3605503 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3605931 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3606701 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3606782 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3607218 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3608055 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3608141 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3608578 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3609382 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3609467 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3609851 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3610640 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3610716 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3611088 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3611889 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3611967 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3612362 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3613171 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3613253 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3613598 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3614407 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3614484 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3614821 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3615774 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3615905 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3616021 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3616399 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3618248 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3618389 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3619192 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3620988 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3621141 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3621502 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3622549 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3622635 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3622872 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3623919 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3623999 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3624229 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3625342 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3625429 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3625623 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3626728 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3626809 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3626981 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3628085 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3628167 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3628324 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3629470 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3629558 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3629689 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3630849 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3630934 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3631046 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3632316 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3632434 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3632578 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3633766 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3633975 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3634059 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3635099 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3635314 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3635396 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3636409 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3636680 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3636794 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3638717 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3639096 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3639254 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3640387 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3640670 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3640754 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3641759 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3642073 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3642162 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3643160 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3643494 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3643579 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3644480 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3644801 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3644890 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:16384 
3645160 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d922250340 arg2:32768 
3645306 µs:   12048  gzip                 tracepoint:syscalls:sys_enter_read [3] arg0:4 arg1:0x55d92225756b arg2:3541 
3645385 µs:   12048  gzip                tracepoint:syscalls:sys_enter_write [3] arg0:5 arg1:0x55d922243740 arg2:13716 
3645402 µs:   12048  gzip                tracepoint:syscalls:sys_enter_close [1] arg0:4 
3645409 µs:   12048  gzip            tracepoint:syscalls:sys_enter_utimensat [4] arg0:5 arg1:(nil) arg2:0x7ffcaa845bd0 arg3:0 
3645417 µs:   12048  gzip               tracepoint:syscalls:sys_enter_fchown [3] arg0:5 arg1:-1 arg2:998 
3645426 µs:   12048  gzip               tracepoint:syscalls:sys_enter_fchmod [2] arg0:5 arg1:420 
3645432 µs:   12048  gzip               tracepoint:syscalls:sys_enter_fchown [3] arg0:5 arg1:1000 arg2:-1 
3645437 µs:   12048  gzip                tracepoint:syscalls:sys_enter_close [1] arg0:5 
3645444 µs:   12048  gzip       tracepoint:syscalls:sys_enter_rt_sigprocmask [4] arg0:0 arg1:0x55d92220fda0 arg2:0x7ffcaa845d30 arg3:8 
3645451 µs:   12048  gzip             tracepoint:syscalls:sys_enter_unlinkat [3] arg0:3 arg1:0x55d922213340 arg2:0 
3645991 µs:   12048  gzip       tracepoint:syscalls:sys_enter_rt_sigprocmask [4] arg0:2 arg1:0x7ffcaa845d30 arg2:(nil) arg3:8 
3646017 µs:   12048  gzip           tracepoint:syscalls:sys_enter_exit_group [1] arg0:0 


@start: 29768429479324


